question_id,original_text,normalized_text,source_file,source_platform,source_sheet,seed_topic,evidence_type,real_vs_synthetic,search_volume,frequency,competition,language,pii_removed,duplicate_status,duplicate_group_id,provenance_id,notes
"MQU-01777","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:142","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01778","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:143","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01779","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:144","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01780","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:145","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01781","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:146","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01782","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:147","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01783","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:148","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01784","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:149","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01785","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:150","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01786","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:151","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01787","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:152","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01788","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:153","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01789","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:154","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01790","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:155","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01791","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:156","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01792","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:157","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01793","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:158","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01794","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:159","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01795","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:160","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01796","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:161","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01797","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:162","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01798","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:163","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01799","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:164","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01800","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:165","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01801","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:166","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01802","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:167","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01803","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:168","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01804","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:169","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01805","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:170","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01806","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:171","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01807","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:172","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01808","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:173","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01809","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:174","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01810","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:175","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01811","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:176","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01812","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:177","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01813","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:178","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01814","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:179","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01815","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:180","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01816","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:181","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01817","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:182","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01818","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:183","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01819","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:184","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01820","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:185","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01821","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:186","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01822","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:187","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01823","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:188","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01824","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:189","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01825","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:190","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01826","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:191","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01827","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:192","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01828","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:193","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01829","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:194","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01830","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:195","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01831","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:196","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01832","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:197","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01833","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:198","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01834","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:199","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01835","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:200","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01836","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:201","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
